113.948081	175.386909	15.292430	142.773223	95.484517	110.001553	33.655840	1
120.556901	131.965842	12.342248	150.596888	93.807502	91.413026	39.884557	1
39.904843	220.243331	14.628944	149.270882	68.674522	141.576708	47.012465	1
108.673955	150.368144	13.069409	172.676347	73.329368	118.199676	63.284925	1
136.172780	167.495675	15.078550	135.552466	92.527642	123.218127	30.884070	1
123.668474	203.538486	13.541576	125.314671	59.419167	128.953700	32.675932	1
108.961449	178.383621	26.655469	166.871153	113.568668	118.945373	48.982397	1
137.614018	178.773029	12.536074	187.813107	116.698253	125.925018	52.984908	1
105.365870	165.110084	16.512557	144.663982	98.593881	111.603897	42.903667	1
119.471404	160.110761	13.553466	135.052948	83.652194	102.718005	37.525928	1
137.983788	163.264568	15.746900	118.921901	78.658675	117.462950	36.881054	1
110.376495	181.642025	17.336028	135.206133	82.405407	116.664197	34.459036	1
142.372396	174.990896	15.925066	143.847462	99.979279	122.757911	36.360958	1
66.102898	152.122784	14.269346	119.016785	78.280735	94.190321	37.379539	1
43.483265	190.604309	15.487023	135.203540	44.916334	127.002616	36.315679	1
42.134912	212.056261	15.940872	108.146990	61.782766	139.122515	48.144333	1
125.232281	151.363749	13.114145	111.924159	81.745093	106.451452	26.079475	1
128.475060	167.821612	20.012827	166.356536	82.424539	118.968351	35.492580	1
133.156654	164.613531	16.980043	126.988339	91.323052	115.156626	30.758203	1
117.211942	180.959734	18.234721	118.106259	82.996522	120.663686	31.795664	1
89.483599	184.765866	17.936422	130.333121	63.859112	129.902419	40.151494	1
83.841229	165.666917	11.852963	114.277458	66.540199	120.619728	26.691292	1
84.069139	146.296511	12.666443	105.747447	61.250983	107.949205	56.814392	1
81.526112	160.221427	35.786315	143.224040	66.084234	114.439902	34.925740	1
82.613701	133.199135	10.805791	130.050341	61.914535	95.098183	32.644915	1
75.631257	167.778126	11.750934	116.225570	72.619612	117.379689	29.518131	1
91.907262	141.787422	13.148501	90.425471	74.042130	102.659000	22.093988	1
70.864415	141.125373	13.253500	105.100274	55.374648	99.977205	25.812218	1
61.952413	203.710336	20.442867	79.975000	52.115649	132.073395	43.157552	1
72.940197	142.617937	18.382741	164.635547	98.880107	101.231057	40.950084	1
92.948305	242.387901	13.399916	121.304342	54.915484	147.198460	29.896439	1
85.290663	158.866260	13.648513	101.944779	84.573603	108.550602	23.736065	1
101.084274	160.839679	12.477780	129.578740	56.531243	116.702459	29.813752	1
83.999119	156.580713	13.754995	72.678970	55.265834	115.286594	22.698603	1
83.728932	149.972969	19.500391	97.830233	63.752692	110.123147	38.669079	1
81.135383	137.759017	22.140585	79.516871	65.876784	93.461418	26.787664	1
81.618047	142.917478	12.386835	116.905251	62.741066	100.207346	26.216234	1
89.017828	153.480891	27.698794	116.399765	52.867237	117.014208	25.591276	1
79.553787	159.041161	13.426838	81.626062	53.922094	114.851409	25.999333	1
86.599789	143.434303	11.580968	141.620495	78.539991	107.893961	39.852909	1
102.206455	155.463589	10.500532	133.664394	53.573760	108.658835	27.543984	1
94.224980	156.126256	17.110392	154.251071	77.561180	119.479593	36.728291	1
94.509617	162.332760	16.422450	116.439770	76.087307	122.480991	32.446427	1
86.484382	154.622320	16.848789	97.025792	57.620122	122.527060	46.917778	1
59.864948	131.380447	12.318818	92.151631	74.929378	103.471951	33.537086	1
72.764022	160.404859	10.884626	133.351941	101.818948	124.581212	50.443005	1
107.357915	160.917261	16.041324	145.841635	69.380101	112.750273	36.804972	1
117.914132	135.525475	16.228803	151.147833	93.305491	99.140208	37.504187	1
105.791379	144.958302	16.802104	118.921666	80.646528	109.593822	27.795070	1
105.597297	149.005376	14.098348	115.208982	75.570194	99.804126	38.015994	1
91.928787	147.700976	12.845636	89.483488	84.409642	118.914255	29.373691	1
108.446627	149.774424	26.367002	97.952788	91.036170	114.135929	27.996821	1
100.551289	160.764082	16.790128	120.477008	84.056246	115.484683	44.891941	1
98.706573	163.101799	14.497629	117.577421	60.404591	117.529135	41.390627	1
100.673730	192.399318	19.693916	135.388510	101.758561	123.951490	42.013248	1
123.956176	156.684511	16.899736	183.248218	93.382035	110.290970	49.402213	1
100.500783	168.851160	16.757575	123.908104	114.992758	133.385729	37.853490	1
124.852848	157.083057	17.404341	142.789749	110.150611	112.420836	54.113448	1
122.171786	180.156196	23.858435	176.504457	70.849587	123.281742	41.435488	1
107.409244	145.780657	11.899473	110.320750	76.941929	109.013274	31.332917	1
104.176973	188.557709	10.837100	151.178794	102.632982	116.306975	40.456108	1
107.001943	174.570782	17.518834	139.480417	96.665398	109.123834	38.486858	1
115.639603	151.713726	9.197321	121.168035	78.328483	110.183052	29.806524	1
96.163776	157.458864	15.912541	117.341053	64.937965	100.105683	27.144767	1
117.214657	181.695827	29.566817	129.212928	91.120383	128.765229	44.256409	1
105.953097	170.342738	11.135718	155.055134	93.333690	116.721339	41.261606	1
104.898882	143.131263	17.478925	106.839362	58.566088	105.983591	43.093538	1
128.184748	152.954947	21.355011	136.114463	80.994076	99.258956	29.353718	1
76.912983	146.275615	21.092154	124.124086	98.350151	110.861410	28.619638	1
51.237618	155.566235	15.368295	130.259792	95.123412	133.586462	43.821504	1
39.267936	163.579231	16.347125	91.948251	108.571741	129.080892	37.956022	1
52.053912	149.525323	10.589686	69.315274	99.268637	108.047494	29.891172	1
72.320204	142.833678	17.749526	114.033013	90.834857	109.766534	31.233214	1
68.875790	136.951378	14.186541	111.961428	94.517918	99.986177	31.341177	1
55.901137	249.255599	24.424865	158.543521	95.797676	153.259094	48.818053	1
