181.806683	251.393494	16.609313	64.219112	42.159763	148.570961	64.219112	-1
56.130298	102.495371	25.810396	34.774199	11.348977	62.284993	30.922763	-1
89.402709	85.133793	6.544262	42.906043	23.558897	72.091723	25.932383	-1
153.744790	142.880692	13.880083	72.790893	28.797506	89.242696	50.829131	-1
48.019727	142.692768	8.864811	7.789470	10.583418	87.963325	5.137202	-1
105.111446	73.435187	5.339436	60.415940	26.223378	56.262720	54.850224	-1
34.755557	120.285073	13.004429	36.737683	25.648804	77.351191	36.737683	-1
48.122497	67.861166	9.162048	61.520892	15.118667	70.097161	57.786605	-1
69.408668	103.332186	9.933372	91.692024	18.006356	70.711958	89.707226	-1
43.858540	237.720375	11.223703	40.781000	41.406693	140.418166	29.010890	-1
97.527647	362.066843	29.126572	66.719943	66.836164	259.957935	49.612025	-1
213.153433	351.878393	53.451770	90.821189	70.559767	242.149751	90.821189	-1
83.521364	152.172544	12.562506	62.673431	24.003116	101.430636	56.905616	-1
94.968609	127.270371	21.511145	57.476144	28.353445	94.560585	27.860197	-1
52.150682	411.104991	51.459625	50.024909	46.896603	279.731871	50.024909	-1
107.290174	111.786846	6.216160	46.686764	25.142265	76.963788	31.578069	-1
77.378957	123.162201	17.663059	32.342459	16.901803	76.297760	28.047055	-1
37.442375	75.998555	12.507758	26.324178	24.683921	62.268039	26.324178	-1
21.852377	131.190849	11.628016	78.289446	13.885542	87.381439	75.870582	-1
92.299657	139.641295	6.325809	125.768972	16.676562	90.365618	75.141408	-1
90.023135	188.927199	51.024050	37.174981	19.770595	101.705435	27.444337	-1
71.407288	100.853006	4.401960	28.752476	16.794978	77.411489	27.480914	-1
90.193403	71.951280	17.917160	36.060254	16.973893	46.584020	24.510916	-1
185.098201	195.427008	54.856107	49.807321	60.247700	133.593207	49.807321	-1
13.094889	134.670570	8.883207	13.026487	9.978725	86.905953	13.210060	-1
36.336966	100.626723	27.612784	26.040046	12.833657	55.023142	23.502769	-1
80.005832	66.848063	11.652231	29.295532	28.686056	64.551495	18.494845	-1
