43.563398	72.946950	6.135700	17.594575	9.265290	55.721607	19.762463	1
23.186058	72.307293	4.372165	30.593621	6.638113	51.662751	24.460104	1
17.999049	69.664645	4.051955	18.314192	7.003143	54.432098	18.314192	1
28.485677	74.048244	3.289833	6.470532	8.268966	56.044832	5.635175	1
14.357825	78.855753	5.332706	17.332392	8.053697	55.661498	16.063279	1
36.698057	71.831386	4.563825	8.972184	9.125316	50.789328	7.246472	1
38.826274	71.423268	5.608275	22.785581	7.847011	53.641531	23.458924	1
16.603532	75.697884	4.422261	18.919442	10.266019	58.176965	19.462411	1
30.427420	74.554396	2.906033	22.403693	13.535516	54.140668	23.981144	1
28.943587	78.784155	8.623046	21.693614	6.593723	56.179875	21.734378	1
44.748165	64.450783	5.399331	12.096694	8.102010	47.777635	11.346397	1
45.707596	68.170381	6.059843	17.563119	8.101976	51.347388	20.034137	1
42.358074	68.461579	7.155086	13.977236	7.503603	51.336151	13.245086	1
42.811966	67.830027	6.325765	18.023095	7.654344	51.388387	19.995798	1
40.246755	63.799045	4.819379	18.845516	7.222812	48.182219	19.619262	1
55.020314	68.840510	6.514071	25.319720	8.819935	52.208756	24.520763	1
36.072689	72.968874	8.622139	14.249982	7.581893	49.486353	13.895759	1
41.719658	68.372949	7.580898	17.217877	7.787199	50.562227	18.755723	1
40.683710	70.508165	6.363477	20.483718	8.532018	52.090050	21.195465	1
40.146647	70.829403	7.993206	14.886110	7.910788	49.898683	14.432433	1
41.363046	72.225118	15.281249	17.609159	11.289738	54.560059	15.106867	1
43.125809	72.123431	14.100662	19.142188	10.933851	52.888973	19.084939	1
38.716536	71.966070	13.325719	16.589733	10.056948	54.167104	15.609652	1
38.608293	78.582979	10.854616	19.828417	8.381104	54.031091	21.641422	1
34.982607	76.999230	12.158901	17.437501	7.837269	54.801675	12.925158	1
58.131613	75.158638	13.026984	18.814906	12.109025	54.050108	16.662013	1
52.850316	74.855306	13.217480	17.618852	10.965583	54.665930	16.246866	1
49.302986	75.943431	12.576010	17.739077	10.546169	54.629921	14.518043	1
44.694786	74.449200	13.390285	16.191660	11.961623	54.805761	14.628214	1
41.177387	75.298602	12.863590	14.931355	11.521436	54.008056	11.731429	1
46.293279	70.128297	12.236438	22.168602	12.161356	56.713526	22.914916	1
46.171996	68.698169	12.714863	32.290934	13.236959	58.275139	29.402274	1
47.263765	70.135637	12.435560	22.057573	10.356595	57.679523	22.456386	1
50.755976	76.223053	10.811218	24.475737	14.118814	56.293638	22.391442	1
55.401630	76.562306	10.154337	29.474293	14.163025	55.643072	23.170878	1
47.126429	76.522242	11.026601	15.176105	11.166905	57.567992	15.752607	1
49.193893	73.709279	11.165100	22.752007	13.654318	55.829786	20.404426	1
48.492587	72.047772	13.481820	23.853721	10.421242	58.276913	20.679516	1
46.935705	69.170018	10.432171	31.726251	13.642645	57.600443	29.387397	1
64.979557	76.416424	9.932593	29.633770	14.014898	51.294622	20.571757	1
25.955546	81.911561	15.311256	20.902767	6.992395	58.665559	13.863368	1
26.180936	81.286174	14.774005	16.407381	7.108211	58.087817	13.413264	1
28.730282	79.948368	14.508663	15.697249	7.353948	56.433332	12.284148	1
24.499969	79.514309	15.174524	20.559751	6.373198	58.022693	13.607861	1
38.450223	84.097297	14.226163	19.053253	8.021564	58.917342	11.601073	1
36.569632	83.954687	14.653482	19.187412	7.750799	59.379376	11.956827	1
21.720112	80.837385	14.664153	17.796421	5.388062	57.658012	13.374147	1
38.302667	83.546191	14.678452	17.529512	9.577193	59.708285	10.173942	1
36.768895	81.770420	14.001011	18.357817	9.053584	58.953897	11.241795	1
27.012161	75.228488	11.111975	11.284108	8.484410	55.143747	14.071303	1
60.743757	68.413782	11.269454	22.372242	10.018249	45.831116	16.265744	1
58.815734	65.368439	11.710063	22.557379	10.262045	45.414712	16.747892	1
60.955396	69.528924	12.178036	22.681894	10.531345	46.944551	17.901184	1
76.567121	74.779662	11.740153	19.405706	11.945755	50.932021	16.041847	1
70.761304	75.105522	9.937371	22.655764	13.047136	51.445264	14.901464	1
70.686186	74.011299	10.365218	19.765802	12.591757	50.798935	12.072469	1
67.993809	74.703689	11.393898	23.297382	12.452060	50.983689	16.728099	1
71.955394	73.405229	10.364559	18.689348	12.799026	51.393241	12.290874	1
72.225083	75.223419	12.276993	25.716294	13.131335	51.105179	23.675124	1
74.037067	75.162535	10.422893	19.611589	12.673394	51.226682	14.827100	1
66.412805	76.016211	11.218063	16.971632	17.331867	53.638000	13.293112	1
62.327426	74.674784	11.224993	16.472244	17.079357	50.034393	13.366729	1
67.293972	75.667120	11.046706	18.043035	17.610617	54.687497	14.822085	1
56.412063	73.940161	13.751392	11.464678	16.327485	52.721643	11.386421	1
53.061828	75.283116	9.953055	14.110317	17.153867	53.410272	13.753769	1
62.467970	79.155054	10.312900	18.415913	17.257287	55.088025	14.758479	1
69.867600	78.972222	10.313639	18.308850	16.140133	55.764259	14.580733	1
70.640489	78.353612	9.528610	18.500380	17.351882	55.938041	15.050681	1
64.834336	78.305776	9.419624	17.252779	17.317678	54.508436	14.721270	1
46.330374	71.289082	12.216407	13.598601	16.685910	52.324175	12.702782	1
62.014490	74.395948	6.900281	20.048239	16.843322	60.597758	20.048239	1
57.112113	75.542508	7.096033	22.217833	17.900350	63.769164	22.217833	1
65.631230	82.355516	6.628387	16.605458	14.174234	59.210115	25.082398	1
60.795238	80.178172	6.769661	20.820746	16.284281	56.515127	24.032246	1
64.461209	84.791480	7.470879	20.416817	13.583593	59.250727	21.936004	1
60.558585	83.067800	7.079054	18.521048	13.605692	59.373612	20.857383	1
59.370884	77.362610	5.496984	22.271075	17.165014	61.546714	23.129329	1
70.205118	85.347366	8.785284	18.676113	13.946525	59.430186	25.247269	1
65.504941	81.892813	5.865933	20.369836	10.487654	59.441073	21.302093	1
69.462743	86.476084	8.252469	19.506718	15.546050	59.013807	24.764375	1
58.930154	75.116471	19.302020	26.027598	12.366381	59.351242	27.719682	1
56.573012	74.916887	19.255548	27.789795	11.834360	59.671456	29.036008	1
58.873079	75.525613	19.147366	27.741534	12.579001	58.996773	28.224062	1
58.505175	74.206350	16.770335	24.163634	12.887430	59.432061	23.273686	1
60.192427	73.224365	14.198790	27.327377	13.060401	58.635000	27.905857	1
63.238191	75.161358	16.414003	32.768295	13.376331	59.439205	20.916431	1
57.641427	73.331996	15.838875	33.438983	12.307994	57.893202	22.008512	1
54.349680	74.785416	16.455745	26.638304	10.799390	59.393431	22.424041	1
